,"Type","Date","Name","Num","Item","Qty","Cost","On Hand","Avg Cost","Asset Value"
"Inventory",,,,,,,,"",,""
"0331/KHAKI S/M (FELT IVY, KHAKI)",,,,,,,,"",,""
,"Invoice","04/13/2016","LEE & LEE COMPANY INC.,","403699","BK2103",0,"",402,0.00,0.00
,"Invoice","04/20/2016","S/EPOCH","403707","BK2103",-72,"",330,0.00,0.00
,"Invoice","05/30/2016","S/EPOCH","403942","BK2103",-72,"",258,0.00,0.00
,"Invoice","06/01/2016","OC MANGO INC","403950","BK2103",-24,"",234,0.00,0.00
,"Invoice","06/30/2016","S/EPOCH","404133","BK2103",-72,"",162,0.00,0.00
,"Invoice","07/05/2016","S/EPOCH","404156","BK2103",-144,"",18,0.00,0.00
,"Inventory Adjust","08/17/2016",,"296","BK2103",-18,"",0,0.00,0.00
,"Invoice","08/18/2016","S/EPOCH","404333","BK2103",0,"",0,0.00,0.00
,"Invoice","12/29/2016","HATS SHOP NY","405647","BK2103",-48,"",-48,0.00,0.00
,"Inventory Adjust","08/16/2017",,"544","BK2103",48,"",0,0.00,0.00
,"Inventory Adjust","06/17/2021",,"1160","BK2103",12,"",12,0.00,0.00
"Total BK2103 (GLAXY BUCKET HAT, ASSORTED.(12DZ/CTN) 3PC PER COLOR)",,,,,,,,12.00,,0.00
"BK2105 (HURRICANE BUCKET HAT, ASSORTED.)",,,,,,,,"",,""
,"Item Receipt","02/16/2015","PURCHASE CHINA","2015 S/S REF#2","BK2105",2592,0.00,2592,0.00,0.00
,"Invoice","02/17/2015","S/EPOCH","30782","BK2105",-288,"",2304,0.00,0.00
,"Invoice","02/24/2015","5TH AVE FASHION","30842","BK2105",-24,"",2280,0.00,0.00
,"Invoice","02/25/2015","P.C.X","30877","BK2105",-36,"",2244,0.00,0.00
,"Invoice","02/27/2015","SAKKA'S STORE","30841","BK2105",-24,"",2220,0.00,0.00
,"Invoice","03/04/2015","CELEBRITY STYLE","30894","BK2105",-12,"",2208,0.00,0.00
,"Invoice","03/04/2015","S/EPOCH","30912","BK2105",-144,"",2064,0.00,0.00
,"Invoice","03/09/2015","ES ASHANTI FASHION","30975","BK2105",-12,"",2052,0.00,0.00
,"Invoice","03/10/2015","THE GYPSY QUARTER","30920","BK2105",-12,"",2040,0.00,0.00
,"Invoice","03/10/2015","JC Y & CO","30984","BK2105",-12,"",2028,0.00,0.00
,"Invoice","03/10/2015","ANA WHOLESALE","30991","BK2105",-144,"",1884,0.00,0.00
,"Invoice","03/10/2015","ES ASHANTI FASHION","30995","BK2105",-12,"",1872,0.00,0.00
,"Invoice","03/16/2015","YELLOW RAT BASTARD","30955","BK2105",-36,"",1836,0.00,0.00
,"Invoice","03/18/2015","BEWILD","31087","BK2105",-12,"",1824,0.00,0.00
,"Invoice","03/19/2015","LINDSEY'S","31078","BK2105",-12,"",1812,0.00,0.00
,"Invoice","03/23/2015","CNV BEAUTY SUPPLY","31140","BK2105",-12,"",1800,0.00,0.00
,"Invoice","03/24/2015","NY FASHION 101","31172","BK2105",-12,"",1788,0.00,0.00
,"Invoice","03/26/2015","PENNY FINISHING TOUCH (old)","31184","BK2105",-72,"",1716,0.00,0.00
,"Invoice","03/27/2015","AMERICAN GENTLEMAN (SHIRT SHACK)","31095","BK2105",-12,"",1704,0.00,0.00
,"Invoice","03/30/2015","THE ULTIMATE COLLECTION","31170","BK2105",-12,"",1692,0.00,0.00
,"Invoice","03/31/2015","MONICA DISTRIBUTOR CORP","30998","BK2105",-144,"",1548,0.00,0.00
,"Invoice","03/31/2015","STAR DESIGN INTERNATIONAL","31191","BK2105",-144,"",1404,0.00,0.00
,"Invoice","03/31/2015","ES ASHANTI FASHION","31205","BK2105",-12,"",1392,0.00,0.00
,"Invoice","03/31/2015","NY FASHION 101","31212","BK2105",-24,"",1368,0.00,0.00
,"Invoice","04/01/2015","AFAREAST INC","31135","BK2105",-144,"",1224,0.00,0.00
,"Invoice","04/01/2015","THE HATTERIE","31193","BK2105",-12,"",1212,0.00,0.00
,"Invoice","04/01/2015","THE RUNWAY","31204","BK2105",-24,"",1188,0.00,0.00
,"Invoice","04/01/2015","SEASIDE MOSTLY HATS","31215","BK2105",-24,"",1164,0.00,0.00
,"Invoice","04/02/2015","NY FASHION 101","30999","BK2105",-144,"",1020,0.00,0.00
,"Invoice","04/03/2015","SAN LEE TRADING","31217","BK2105",-72,"",948,0.00,0.00
,"Invoice","04/06/2015","NORTH EAST TRADERS","31250","BK2105",-24,"",924,0.00,0.00
,"Invoice","04/06/2015","S/EPOCH","31252","BK2105",-144,"",780,0.00,0.00
,"Invoice","04/07/2015","AHARON LLC (W)","31116","BK2105",-12,"",768,0.00,0.00
,"Invoice","04/08/2015","FUTURGARB","31289","BK2105",-24,"",744,0.00,0.00
,"Invoice","04/09/2015","THE RUNWAY","31291","BK2105",-24,"",720,0.00,0.00
,"Invoice","04/09/2015","NY FASHION 101","31312","BK2105",-144,"",576,0.00,0.00
,"Invoice","04/10/2015","FOR US WHOLESALE","31243","BK2105",-144,"",432,0.00,0.00
,"Invoice","04/10/2015","HIDDEN DRAGON (S'F UNDERGROUND 2)","31262","BK2105",-12,"",420,0.00,0.00
,"Invoice","04/17/2015","JC Y & CO","31327","BK2105",-24,"",396,0.00,0.00
,"Invoice","04/21/2015","LA LA HAT (TRENDY MOGUL CORP)","31366","BK2105",-144,"",252,0.00,0.00
,"Invoice","04/21/2015","ANA WHOLESALE","31365","BK2105",-144,"",108,0.00,0.00
,"Invoice","04/21/2015","PRIMA DONNA","31394","BK2105",-24,"",84,0.00,0.00
,"Invoice","04/23/2015","CNV BEAUTY SUPPLY","31411","BK2105",-12,"",72,0.00,0.00
,"Invoice","04/27/2015","WOO IN CORPORATE","31393","BK2105",-12,"",60,0.00,0.00
,"Invoice","04/29/2015","PENNY FINISHING TOUCH (old)","31451","BK2105",-48,"",12,0.00,0.00
,"Item Receipt","05/28/2015","ADJUST",,"BK2105",-12,0.00,0,0.00,0.00
,"Item Receipt","06/11/2015","ADJUST",,"BK2105",24,0.00,24,0.00,0.00
,"Item Receipt","06/26/2015","ADJUST",,"BK2105",-24,0.00,0,0.00,0.00
,"Item Receipt","08/26/2015","EPOCH","8.26.2015","BK2105",864,0.00,864,0.00,0.00
,"Invoice","08/26/2015","HATS FOR US","401751","BK2105",-144,"",720,0.00,0.00
,"Invoice","09/01/2015","BEACH WEAR","401836","BK2105",-12,"",708,0.00,0.00
,"Invoice","11/19/2015","TRENDY HATZ (W)","402575","BK2105",-12,"",696,0.00,0.00
,"Invoice","02/03/2016","HATS SHOP NY","403078","BK2105",-48,"",648,0.00,0.00
,"Invoice","02/19/2016","TROPICAL TRENDS","403143","BK2105",-12,"",636,0.00,0.00
,"Invoice","02/26/2016","SEASIDE MOSTLY HATS","403206","BK2105",-12,"",624,0.00,0.00
,"Invoice","03/09/2016","MISHU BOUTIQUE","403343","BK2105",-12,"",612,0.00,0.00
,"Invoice","03/15/2016","S/EPOCH","403413","BK2105",-72,"",540,0.00,0.00
,"Invoice","03/16/2016","TRENDY HATZ (W)","403384","BK2105",-12,"",528,0.00,0.00
,"Invoice","03/23/2016","ANA WHOLESALE","403483","BK2105",-144,"",384,0.00,0.00
,"Invoice","03/31/2016","INTERNATIONAL VISION OF THE WORLD","403479","BK2105",0,"",384,0.00,0.00
,"Invoice","04/06/2016","FUN JEWELRY, INC.","403649","BK2105",-12,"",372,0.00,0.00
,"Invoice","05/31/2016","SEASIDE MOSTLY HATS","403941","BK2105",-12,"",360,0.00,0.00
,"Invoice","06/01/2016","INTISPATH","403949","BK2105",-12,"",348,0.00,0.00
,"Invoice","06/08/2016","NOEL MAE DESIGNS","404022","BK2105",-12,"",336,0.00,0.00
,"Invoice","06/27/2016","A & E ENTERPRISES","404111","BK2105",-24,"",312,0.00,0.00
,"Invoice","08/18/2016","S/EPOCH","404333","BK2105",-72,"",240,0.00,0.00
,"Invoice","08/18/2016","JANETTES DESIGN","404340","BK2105",0,"",240,0.00,0.00
,"Invoice","11/18/2016","GRAND BAZAAR INC","405162","BK2105",-12,"",228,0.00,0.00
,"Invoice","12/29/2016","HATS SHOP NY","405647","BK2105",-172,"",56,0.00,0.00
,"Inventory Adjust","01/02/2017",,"384","BK2105",-56,"",0,0.00,0.00
,"Inventory Adjust","08/16/2017",,"544","BK2105",132,"",132,0.00,0.00
,"Invoice","08/17/2020","HOT SPRINGS HAT COMPANY","415439","BK2105",-12,"",120,0.00,0.00
,"Invoice","08/25/2020","SEASIDE MOSTLY HATS","415482","BK2105",-12,"",108,0.00,0.00
,"Invoice","09/14/2020","A & E ENTERPRISES","415579","BK2105",-24,"",84,0.00,0.00
,"Invoice","11/06/2020","HOT SPRINGS HAT COMPANY","416154","BK2105",-12,"",72,0.00,0.00
,"Invoice","03/23/2021","THE ROAD SHOW","417260","BK2105",-12,"",60,0.00,0.00
,"Invoice","03/25/2021","SEASIDE MOSTLY HATS","417299","BK2105",-12,"",48,0.00,0.00
,"Invoice","03/31/2021","TORSO","417351","BK2105",-12,"",36,0.00,0.00
,"Invoice","05/26/2021","THE ROAD SHOW","418062","BK2105",-12,"",24,0.00,0.00
,"Invoice","06/03/2021","IW MERCHANDISE (W)","418181","BK2105",-12,"",12,0.00,0.00
,"Inventory Adjust","06/10/2021",,"1156","BK2105",-12,"",0,0.00,0.00
"Total BK2105 (HURRICANE BUCKET HAT, ASSORTED.)",,,,,,,,0.00,,0.00
"BK2107 (CANNABIS LEAVES BUCKET HATS, ASSORTED BLACK/GREEN 5, CAMOUFLAGE 3, WHITE/...",,,,,,,,"",,""
,"Invoice","01/26/2015","GRAND BAZAAR INC","30702","BK2107",-144,"",-144,0.00,0.00
,"Item Receipt","01/26/2015","PURCHASE CHINA","2015 S/S REF#1 (AIR)","BK2107",288,0.00,144,0.00,0.00
,"Invoice","01/29/2015","S/EPOCH","30719","BK2107",-144,"",0,0.00,0.00
,"Item Receipt","03/03/2015","PURCHASE CHINA","2015 S/S REF#3","BK2107",2304,0.00,2304,0.00,0.00
,"Invoice","03/04/2015","OKUTANI CORPORATION","30847","BK2107",-12,"",2292,0.00,0.00
,"Invoice","03/04/2015","GRASSHOPPER","30881","BK2107",-144,"",2148,0.00,0.00
,"Invoice","03/04/2015","MCDUFFIES COMPANY","30933","BK2107",-12,"",2136,0.00,0.00
,"Invoice","03/04/2015","S/EPOCH","30912","BK2107",-144,"",1992,0.00,0.00
,"Invoice","03/04/2015","SUMMIT LYFE COMPANY (GRAVITY TRADING)","30879","BK2107",-12,"",1980,0.00,0.00
,"Invoice","03/06/2015","ELMO'S MAIN ST T-SHIRTS","30956","BK2107",-24,"",1956,0.00,0.00
,"Invoice","03/09/2015","ES ASHANTI FASHION","30975","BK2107",-36,"",1920,0.00,0.00
,"Invoice","03/10/2015","THE FLY PELICAN","30942","BK2107",-12,"",1908,0.00,0.00
,"Invoice","03/10/2015","HENRY'S GIFT SHOP","30980","BK2107",-12,"",1896,0.00,0.00
,"Invoice","03/10/2015","ES ASHANTI FASHION","30995","BK2107",-36,"",1860,0.00,0.00
,"Invoice","03/11/2015","FASHION ZONE","30983","BK2107",-12,"",1848,0.00,0.00
,"Invoice","03/12/2015","FOR US WHOLESALE","31026","BK2107",-24,"",1824,0.00,0.00
,"Invoice","03/13/2015","PIONEER APPAREL","31022","BK2107",-144,"",1680,0.00,0.00
,"Invoice","03/13/2015","DELTA GIFT SHOP","31053","BK2107",0,"",1680,0.00,0.00
,"Invoice","03/16/2015","YELLOW RAT BASTARD","30955","BK2107",-36,"",1644,0.00,0.00
,"Invoice","03/16/2015","HATOPIA","31020","BK2107",-12,"",1632,0.00,0.00
,"Invoice","03/16/2015","DIANNA BUTLAR","31069","BK2107",-36,"",1596,0.00,0.00
,"Invoice","03/16/2015","NGAYA AFRICAN ART","31075","BK2107",-12,"",1584,0.00,0.00
,"Invoice","03/18/2015","BEWILD","31087","BK2107",-48,"",1536,0.00,0.00
,"Invoice","03/19/2015","LINDSEY'S","31078","BK2107",-12,"",1524,0.00,0.00
,"Invoice","03/19/2015","STAR DESIGN INTERNATIONAL","31083","BK2107",-144,"",1380,0.00,0.00
,"Invoice","03/20/2015","EXPRESS YOURSELF","31134","BK2107",-12,"",1368,0.00,0.00
,"Invoice","03/23/2015","BERKELEY HAT CO.","31101","BK2107",-24,"",1344,0.00,0.00
,"Invoice","03/23/2015","SAKKA'S STORE","31117","BK2107",-24,"",1320,0.00,0.00
,"Invoice","03/23/2015","CNV BEAUTY SUPPLY","31140","BK2107",-24,"",1296,0.00,0.00
,"Invoice","03/25/2015","KEVIN(NY)","31178","BK2107",-36,"",1260,0.00,0.00
,"Invoice","03/27/2015","S/EPOCH","31091","BK2107",-144,"",1116,0.00,0.00
,"Invoice","03/27/2015","AMERICAN GENTLEMAN (SHIRT SHACK)","31095","BK2107",-12,"",1104,0.00,0.00
,"Invoice","03/30/2015","IW MERCHANDISE (W)","31039","BK2107",-48,"",1056,0.00,0.00
,"Invoice","03/30/2015","DELTA GIFT SHOP","31068","BK2107",-12,"",1044,0.00,0.00
,"Invoice","03/30/2015","THE ULTIMATE COLLECTION","31170","BK2107",-12,"",1032,0.00,0.00
,"Invoice","03/31/2015","MONICA DISTRIBUTOR CORP","30998","BK2107",-144,"",888,0.00,0.00
,"Invoice","03/31/2015","CITY FASHION","31159","BK2107",-12,"",876,0.00,0.00
,"Invoice","03/31/2015","STAR DESIGN INTERNATIONAL","31191","BK2107",-144,"",732,0.00,0.00
,"Invoice","03/31/2015","MOTHERLAND IMPORTS","31192","BK2107",-12,"",720,0.00,0.00
,"Invoice","03/31/2015","LINDSEY'S","31198","BK2107",-36,"",684,0.00,0.00
,"Invoice","03/31/2015","ES ASHANTI FASHION","31205","BK2107",-24,"",660,0.00,0.00
,"Invoice","04/01/2015","GRANNY'S","30992","BK2107",-12,"",648,0.00,0.00
,"Invoice","04/01/2015","AFAREAST INC","31135","BK2107",-144,"",504,0.00,0.00
,"Invoice","04/01/2015","THE RUNWAY","31204","BK2107",-24,"",480,0.00,0.00
,"Invoice","04/01/2015","CNV BEAUTY SUPPLY","31223","BK2107",-12,"",468,0.00,0.00
,"Invoice","04/02/2015","LA LA HAT (TRENDY MOGUL CORP)","31228","BK2107",-144,"",324,0.00,0.00
,"Invoice","04/03/2015","K & K GROUP INC","31029","BK2107",-48,"",276,0.00,0.00
,"Invoice","04/03/2015","JUST HATS","31065","BK2107",-12,"",264,0.00,0.00
,"Invoice","04/03/2015","SAN LEE TRADING","31217","BK2107",-144,"",120,0.00,0.00
,"Invoice","04/06/2015","TRUMAN AND SONS LLC","31040","BK2107",-24,"",96,0.00,0.00
,"Invoice","04/06/2015","NORTH EAST TRADERS","31250","BK2107",-24,"",72,0.00,0.00
,"Invoice","04/07/2015","AHARON LLC (W)","31116","BK2107",-12,"",60,0.00,0.00
,"Invoice","04/07/2015","CELEBRITY STYLE","31281","BK2107",-24,"",36,0.00,0.00
,"Invoice","04/07/2015","NY FASHION 101","31283","BK2107",-24,"",12,0.00,0.00
,"Invoice","04/20/2015","S/EPOCH","31379","BK2107",0,"",12,0.00,0.00
,"Item Receipt","05/28/2015","ADJUST",,"BK2107",-12,0.00,0,0.00,0.00
,"Invoice","06/05/2015","HATS FOR US","31651","BK2107",-288,"",-288,0.00,0.00
,"Item Receipt","06/09/2015","EPOCH","06.09.2015","BK2107",2016,0.00,1728,0.00,0.00
,"Invoice","06/11/2015","FORBES CANDIES INC","31684","BK2107",-36,"",1692,0.00,0.00
,"Invoice","06/15/2015","HATS FOR US","31694","BK2107",-144,"",1548,0.00,0.00
,"Invoice","06/15/2015","ES ASHANTI FASHION","31696","BK2107",-12,"",1536,0.00,0.00
,"Invoice","06/23/2015","HATOPIA","31728","BK2107",-12,"",1524,0.00,0.00
,"Invoice","06/29/2015","CNV BEAUTY SUPPLY","31760","BK2107",-24,"",1500,0.00,0.00
,"Invoice","07/02/2015","TV MARBLE CANYON AZ LLC","31777","BK2107",-12,"",1488,0.00,0.00
,"Invoice","07/09/2015","HATS FOR US","31795","BK2107",-144,"",1344,0.00,0.00
,"Invoice","07/27/2015","B&B FASHION OF PHILA","31849","BK2107",-6,"",1338,0.00,0.00
,"Invoice","07/27/2015","HATS FOR US","31854","BK2107",-144,"",1194,0.00,0.00
,"Invoice","08/06/2015","HATS FOR US","31877","BK2107",-144,"",1050,0.00,0.00
,"Item Receipt","08/12/2015","EPOCH","8/12/15","BK2107",1440,0.00,2490,0.00,0.00
,"Invoice","08/17/2015","B&B FASHION OF PHILA","31942","BK2107",-12,"",2478,0.00,0.00
,"Invoice","08/18/2015","BEACH BASICS","31948","BK2107",-12,"",2466,0.00,0.00
,"Invoice","08/20/2015","HATS FOR US","31950","BK2107",-144,"",2322,0.00,0.00
,"Invoice","09/01/2015","BEACH WEAR","401836","BK2107",-12,"",2310,0.00,0.00
,"Invoice","09/08/2015","THE FLY PELICAN","401903","BK2107",-36,"",2274,0.00,0.00
,"Invoice","10/08/2015","ALMACEN ELISA","402135","BK2107",-144,"",2130,0.00,0.00
,"Invoice","02/03/2016","HATS SHOP NY","403078","BK2107",-48,"",2082,0.00,0.00
,"Invoice","02/22/2016","FRESH INK C/O HUMBOLDT CLOTHING","403149","BK2107",-48,"",2034,0.00,0.00
,"Invoice","02/22/2016","THE FLY PELICAN","403163","BK2107",-36,"",1998,0.00,0.00
,"Invoice","03/09/2016","RAG STOCK","403358","BK2107",-12,"",1986,0.00,0.00
,"Invoice","03/15/2016","S/EPOCH","403413","BK2107",-72,"",1914,0.00,0.00
,"Invoice","03/24/2016","FASHION ZONE","403552","BK2107",-12,"",1902,0.00,0.00
,"Invoice","03/25/2016","MARY JANE'S GLASS HABERDASHER, INC","403284","BK2107",-48,"",1854,0.00,0.00
,"Invoice","04/06/2016","MARINE SPECIALTIES","403645","BK2107",-12,"",1842,0.00,0.00
,"Invoice","04/06/2016","FUN JEWELRY, INC.","403649","BK2107",-12,"",1830,0.00,0.00
,"Invoice","04/13/2016","LEE & LEE COMPANY INC.,","403699","BK2107",0,"",1830,0.00,0.00
,"Invoice","04/20/2016","S/EPOCH","403707","BK2107",-72,"",1758,0.00,0.00
,"Invoice","05/05/2016","EDDIE'S SURF & SUPPLY","403646","BK2107",-24,"",1734,0.00,0.00
,"Invoice","05/30/2016","S/EPOCH","403942","BK2107",-72,"",1662,0.00,0.00
,"Invoice","06/01/2016","INTISPATH","403949","BK2107",-12,"",1650,0.00,0.00
,"Invoice","06/03/2016","TRADE LINKER WASHINGTON DC INC","403970","BK2107",-72,"",1578,0.00,0.00
,"Invoice","06/30/2016","S/EPOCH","404133","BK2107",-1,"",1577,0.00,0.00
,"Invoice","07/05/2016","S/EPOCH","404156","BK2107",-144,"",1433,0.00,0.00
,"Invoice","07/19/2016","S/EPOCH","404225","BK2107",-216,"",1217,0.00,0.00
,"Invoice","08/18/2016","JANETTES DESIGN","404340","BK2107",0,"",1217,0.00,0.00
,"Invoice","10/13/2016","SUNSHINE DAYDREAM","404798","BK2107",-12,"",1205,0.00,0.00
,"Invoice","11/15/2016","SUNSHINE DAYDREAM","405122","BK2107",-12,"",1193,0.00,0.00
,"Invoice","11/18/2016","GRAND BAZAAR INC","405162","BK2107",-12,"",1181,0.00,0.00
,"Invoice","12/29/2016","HATS SHOP NY","405647","BK2107",-288,"",893,0.00,0.00
,"Invoice","01/09/2017","JACKS SALES","405708","BK2107",-144,"",749,0.00,0.00
,"Invoice","01/11/2017","GRAND BAZAAR INC","405739","BK2107",-24,"",725,0.00,0.00
,"Invoice","02/15/2017","JUNKMAN'S DAUGHTER","405864","BK2107",-12,"",713,0.00,0.00
,"Invoice","03/31/2017","LARSON'S MERCANTILE","406102","BK2107",-6,"",707,0.00,0.00
,"Invoice","04/04/2017","FASHION ESSENCE","406198","BK2107",-24,"",683,0.00,0.00
,"Invoice","04/05/2017","TIPTOE SHOE REPAIR","406213","BK2107",-12,"",671,0.00,0.00
,"Invoice","04/06/2017","CRESCENT WORK & OUTDOOR","406238","BK2107",-12,"",659,0.00,0.00
,"Invoice","04/13/2017","DOROTHY'S BOUTIQUE","406265","BK2107",-12,"",647,0.00,0.00
,"Invoice","04/27/2017","SUMMER HUT","406316","BK2107",-12,"",635,0.00,0.00
,"Invoice","05/11/2017","ANA WHOLESALE","406522","BK2107",-72,"",563,0.00,0.00
,"Invoice","05/24/2017","PRIMA DONNA","406637","BK2107",-12,"",551,0.00,0.00
,"Invoice","05/24/2017","TRADE LINKER WASHINGTON DC INC","406642","BK2107",-144,"",407,0.00,0.00
,"Invoice","05/26/2017","S/EPOCH","406646","BK2107",-72,"",335,0.00,0.00
,"Invoice","06/06/2017","SUNSHINE DAYDREAM","406734","BK2107",-12,"",323,0.00,0.00
,"Invoice","06/07/2017","MYJOBS ACCESSORIES","406744","BK2107",-12,"",311,0.00,0.00
,"Invoice","06/08/2017","LUCCI FASHION","406739","BK2107",-12,"",299,0.00,0.00
,"Invoice","06/09/2017","CRESCENT WORK & OUTDOOR","406763","BK2107",-24,"",275,0.00,0.00
,"Invoice","06/29/2017","BEACH APPAREL","406945","BK2107",-12,"",263,0.00,0.00
,"Invoice","07/05/2017","S/EPOCH","406988","BK2107",-17,"",246,0.00,0.00
,"Invoice","07/05/2017","DIANNA BUTLAR","406987","BK2107",-12,"",234,0.00,0.00
,"Invoice","07/05/2017","S/EPOCH","406991","BK2107",-36,"",198,0.00,0.00
,"Invoice","07/21/2017","S/EPOCH","407083","BK2107",0,"",198,0.00,0.00
,"Invoice","08/04/2017","S/EPOCH","407157","BK2107",0,"",198,0.00,0.00
,"Inventory Adjust","08/16/2017",,"544","BK2107",-198,"",0,0.00,0.00
"Total BK2107 (CANNABIS LEAVES BUCKET HATS, ASSORTED BLACK/GREEN 5, CAMOUFLAGE 3, WHITE/...",,,,,,,,0.00,,0.00
"BK2108 (TREASURE PRINT BUCKET HAT, ASSORTED (4/COLOR))",,,,,,,,"",,""
,"Item Receipt","02/16/2015","PURCHASE CHINA","2015 S/S REF#2","BK2108",4320,0.00,4320,0.00,0.00
,"Invoice","02/17/2015","S/EPOCH","30782","BK2108",-288,"",4032,0.00,0.00
,"Invoice","02/25/2015","P.C.X","30877","BK2108",-36,"",3996,0.00,0.00
,"Invoice","02/27/2015","SAKKA'S STORE","30841","BK2108",-24,"",3972,0.00,0.00
,"Invoice","03/04/2015","CELEBRITY STYLE","30894","BK2108",-12,"",3960,0.00,0.00
,"Invoice","03/04/2015","UNIQUE HATS","30904","BK2108",-12,"",3948,0.00,0.00
,"Invoice","03/04/2015","S/EPOCH","30912","BK2108",-144,"",3804,0.00,0.00
,"Invoice","03/10/2015","CELEBRITY STYLE","30973","BK2108",-12,"",3792,0.00,0.00
,"Invoice","03/10/2015","ANA WHOLESALE","30991","BK2108",-144,"",3648,0.00,0.00
,"Invoice","03/13/2015","DELTA GIFT SHOP","31053","BK2108",0,"",3648,0.00,0.00
,"Invoice","03/17/2015","THE CLOTHING WAREHOUSE","31076","BK2108",-12,"",3636,0.00,0.00
,"Invoice","03/17/2015","BIG JOYS, INC.","31093","BK2108",-36,"",3600,0.00,0.00
,"Invoice","03/19/2015","LINDSEY'S","31078","BK2108",-12,"",3588,0.00,0.00
,"Invoice","03/26/2015","PENNY FINISHING TOUCH (old)","31184","BK2108",-36,"",3552,0.00,0.00
,"Invoice","03/27/2015","AMERICAN GENTLEMAN (SHIRT SHACK)","31095","BK2108",-12,"",3540,0.00,0.00
,"Invoice","03/30/2015","DELTA GIFT SHOP","31068","BK2108",-12,"",3528,0.00,0.00
,"Invoice","03/30/2015","THE ULTIMATE COLLECTION","31170","BK2108",-12,"",3516,0.00,0.00
,"Invoice","03/31/2015","STAR DESIGN INTERNATIONAL","31191","BK2108",-144,"",3372,0.00,0.00
,"Invoice","03/31/2015","ES ASHANTI FASHION","31205","BK2108",-24,"",3348,0.00,0.00
,"Invoice","03/31/2015","DSK APPAREAL COMPANY","31210","BK2108",-12,"",3336,0.00,0.00
,"Invoice","04/01/2015","THE HATTERIE","31193","BK2108",-12,"",3324,0.00,0.00
,"Invoice","04/01/2015","SEASIDE MOSTLY HATS","31215","BK2108",-24,"",3300,0.00,0.00
,"Invoice","04/03/2015","SAN LEE TRADING","31217","BK2108",-72,"",3228,0.00,0.00
,"Invoice","04/06/2015","NORTH EAST TRADERS","31250","BK2108",-24,"",3204,0.00,0.00
,"Invoice","04/09/2015","THE RUNWAY","31291","BK2108",-24,"",3180,0.00,0.00
,"Invoice","04/09/2015","NY FASHION 101","31312","BK2108",-144,"",3036,0.00,0.00
,"Invoice","04/10/2015","NY FASHION 101","31309","BK2108",-24,"",3012,0.00,0.00
,"Invoice","04/13/2015","TIFFANY BEAUTY SUPPLY","31322","BK2108",-12,"",3000,0.00,0.00
,"Invoice","04/21/2015","ANA WHOLESALE","31365","BK2108",-144,"",2856,0.00,0.00
,"Invoice","04/21/2015","PRIMA DONNA","31394","BK2108",-12,"",2844,0.00,0.00
,"Invoice","04/27/2015","WOO IN CORPORATE","31393","BK2108",-12,"",2832,0.00,0.00
,"Invoice","04/27/2015","U WEAR GROUP INC.","31449","BK2108",-12,"",2820,0.00,0.00
,"Invoice","05/04/2015","FASHION 2 STREET","31490","BK2108",-144,"",2676,0.00,0.00
,"Invoice","05/05/2015","NORTH EAST TRADERS","31497","BK2108",0,"",2676,0.00,0.00
,"Invoice","05/13/2015","SUNNY FASHION","31543","BK2108",-12,"",2664,0.00,0.00
,"Invoice","05/18/2015","GRAND VIEW","31552","BK2108",-36,"",2628,0.00,0.00
,"Invoice","05/26/2015","TWISTED FISH (W)","31604","BK2108",-24,"",2604,0.00,0.00
,"Invoice","05/28/2015","CNV BEAUTY SUPPLY","31615","BK2108",-12,"",2592,0.00,0.00
,"Invoice","06/02/2015","WACKY T.S","31629","BK2108",-36,"",2556,0.00,0.00
,"Invoice","06/11/2015","FORBES CANDIES INC","31684","BK2108",-24,"",2532,0.00,0.00
,"Invoice","09/01/2015","HATS FOR US","401834","BK2108",-72,"",2460,0.00,0.00
,"Invoice","09/01/2015","BEACH WEAR","401836","BK2108",-12,"",2448,0.00,0.00
,"Invoice","11/19/2015","TRENDY HATZ (W)","402575","BK2108",-12,"",2436,0.00,0.00
,"Invoice","02/03/2016","HATS SHOP NY","403078","BK2108",-48,"",2388,0.00,0.00
,"Invoice","03/16/2016","NGAYA AFRICAN ART","403448","BK2108",-12,"",2376,0.00,0.00
,"Invoice","05/30/2016","S/EPOCH","403942","BK2108",-36,"",2340,0.00,0.00
,"Invoice","06/13/2016","ANIMAS TRADING COMPANY","404033","BK2108",-12,"",2328,0.00,0.00
,"Invoice","06/27/2016","A & E ENTERPRISES","404111","BK2108",-24,"",2304,0.00,0.00
,"Invoice","07/14/2016","S/EPOCH","404205","BK2108",0,"",2304,0.00,0.00
,"Invoice","07/15/2016","S/EPOCH","404214","BK2108",-72,"",2232,0.00,0.00
,"Invoice","08/18/2016","S/EPOCH","404333","BK2108",-72,"",2160,0.00,0.00
,"Invoice","08/18/2016","JANETTES DESIGN","404340","BK2108",0,"",2160,0.00,0.00
,"Invoice","12/29/2016","HATS SHOP NY","405647","BK2108",-288,"",1872,0.00,0.00
,"Invoice","07/05/2017","S/EPOCH","406991","BK2108",-48,"",1824,0.00,0.00
,"Invoice","08/18/2017","HATS SHOP NY","407321","BK2108",-24,"",1800,0.00,0.00
,"Invoice","02/23/2018","BOMBER SHIRT CO","408795","BK2108",-24,"",1776,0.00,0.00
,"Invoice","03/16/2018","RAUL LOPEZ","408927","BK2108",-72,"",1704,0.00,0.00
,"Invoice","03/21/2018","MOTHERLAND IMPORTS","409032","BK2108",-6,"",1698,0.00,0.00
