,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","Location"
,"Not-active","Inventory Part","#2008-10(GREY)","GREY",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","#2008-11(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","#2008-11(BROWN)","BROWN..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","#2008-12(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","#2008-12(BROWN)","BROWN",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","#2008-13","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-14","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-21","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-25","ASORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-26","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-5A","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","#2008-5B","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,48,0.00,,,3.00,"",,
,"Not-active","Inventory Part","#2008-5C","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","#2008-7A","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-7B","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-7C","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-8B","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-8C","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9A(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9A(BROWN)","BROWN",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9A(GREY)","GREY",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9B(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9B(GREY)","GREY",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9C(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9C(BROWN)","BROWN",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9D(BLACK)","BLACK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9D(BROWN)","BROWN",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9D(PURPLE)","PURPLE",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#2008-9D(RED)","RED",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#24",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","#3",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","#713",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","#722",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","#8",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","#901",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","005-1S",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,6.00,"",,
,"Not-active","Inventory Part","00632","PLAIN CAMO CAP",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN CAMO CAP",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","0078",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0222",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","0224","JAMAICA HAT",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0233/B","IVY HATS, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"IVY HATS, BLACK COLOR",0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0302","COOL IVY",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0302/BROWN S/M","MASH IVY / BROWN SIZE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY / BROWN SIZE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/KHAKI L/XL","MASH IVY / KHAKI SIZE L/XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY / KHAKI SIZE L/XL",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/KHAKI S/M","MASH IVY /KHAKI SIZE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY /KHAKI SIZE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/NBLUE S/M","MASH IVY /NAVY BLUE SIZE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY /NAVY BLUE SIZE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/PINK L/XL","MASH IVY / PINK SIZE L/XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY / PINK SIZE L/XL",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/PINK S/M","MASH IVY / PINK SIZE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY / PINK SIZE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/RED S/M","MASH IVY / RED SIZE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY / RED SIZE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0302/SBLUE S/M","MASH IVY /SKY BLUE S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MASH IVY /SKY BLUE S/M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0322/WHITE","ANGORA FEDORA, WHITE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA FEDORA, WHITE COLOR",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0324/RED","ANGORA BERET",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA BERET",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0326/RED","ANGORA CAP, RED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA CAP, RED COLOR",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0326/SBLUE","ANGORA CAP, SKY BLUE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA CAP, SKY BLUE COLOR",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0327/PINK","ANGORA CAP, PINK COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA CAP, PINK COLOR",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0327/SBLUE","ANGORA CAP, SKY BLUE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ANGORA CAP, SKY BLUE COLOR",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0331/BK L/XL","FELT IVY SIZE L/XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0331/BK S/M","FELT IVY BLACK SIZE S/M  L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY BLACK SIZE S/M",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0331/GREY L/XL","FELT IVY GREY SIZE L/XL  L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY GREY SIZE L/XL",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0331/GREY S/M","FELT IVY GREY SIZE S/M  L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY GREY SIZE S/M",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0331/KHAKI L/XL","FELT IVY KHAKI L/XL  L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY KHAKI L/XL",0,0.00,,,4.00,"",,"L/Z4"
,"Active","Inventory Part","0331/KHAKI S/M","FELT IVY, KHAKI S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY, KHAKI",0,0.00,,,4.00,"",,"L/Z4"
,"Not-active","Inventory Part","0331/NAVY L/XL","FELT IVY NAVY SIZE L/XL  L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY NAVY SIZE L/XL",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0331/NAVY S/M","FELT IVY NAVY SIZE S/M L/I9",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY NAVY SIZE S/M",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0333",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0341",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","0341/BK","STRIP BUCKET /BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP BUCKET /BLACK",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0341/GREY","STRIP BUCKET /GREY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP BUCKET /GREY",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0341/RED","STRIP BUCKET / RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP BUCKET / RED",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0341/WHITE","STRIP BUCKET / WHITE ..",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP BUCKET / WHITE",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0342/KHAKI BROWN","BIG APPLE NEWSBOY HATS/KHAKI /BROWN COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BIG APPLE NEWSBOY HATS/KHAKI /BROWN COLOR",0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0355",,,"0.50","Cost of Goods Sold","Inventory Asset",0.00,,0,2.00,,,3.00,"",,
,"Not-active","Inventory Part","0357",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0358",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0359",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0411/BK","COTTON BUCKET/BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"COTTON BUCKET/BLACK",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0411/L.PINK","COTTON BUCKET / L.PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"COTTON BUCKET /L.PINK",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0411/NAVY","COTTON BUCKET, NAVY (12DZ/CTN) L/1L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"COTTON BUCKET, NAVY",0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0502","BEANIE, CAMO GREEN AND ORANGE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE, CAMO GREEN AND ORANG",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0503","BEANIE/ BLACK WITH FIRE FRAME ON BOTH SIDE L/ N1",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE/ BLACK WITH FIRE FRAME ON BOTH SIDE",0,0.00,,,1.00,"","2011 FALL/P45",
,"Not-active","Inventory Part","0504","BEANIE/BLACK WITH FIRE FRAME ON BOTTOM L/ N2",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE/BLACK WITH FIRE FRAME ON BOTTOM",0,0.00,,,1.00,"","2011 FALL/P45",
,"Not-active","Inventory Part","0505","BEANIE/BLACK WITH FIRE FRAME ON ONE SIDE L/O18",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE/BLACK WITH FIRE FRAME ON ONE SIDE",0,0.00,,,1.00,"","2011 FALL/P45",
,"Not-active","Inventory Part","0510",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0512/BLUE","STRIP HAT, SCARF & GLOVE SET, BLUE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP HAT, SCARF & GLOVE SET, BLUE COLOR",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","0512/PINK","STRIP HAT, SCARF & GLOVE SET, PINK COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP HAT, SCARF & GLOVE SET, PINK COLOR",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","0512/RED","STRIP HAT, SCARF & GLOVE SET, RED COLOR",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"STRIP HAT, SCARF & GLOVE SET, RED COLOR",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","0512/SBLUE","STRIP HAT, SCARF & GLOVE SET, SKY BLUE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STRIP HAT, SCARF & GLOVE SET,  SKY BLUE COLOR",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","0515/DGREY","CAP, D. GREY COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP, D. GREY COLOR",0,0.00,,,0.50,"",,
,"Not-active","Inventory Part","0515/PINK","SKI HAT/VISOR, PINK L/1L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SKI HAT/VISOR, PINK",0,0.00,,,0.50,"",,
,"Not-active","Inventory Part","0517/PINK","KID'S HAT+ SCARF SET, PINK STRIPE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KID'S HAT+SCARF SET, PINK STRIPE",0,0.00,,,3.50,"",,
,"Not-active","Inventory Part","0603","ENGLAND",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.50,"",,
,"Not-active","Inventory Part","0604","CAP, EXPANA N/A",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0605A","CAP, N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0608","CAP/JAMAICA, YELLOW",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/JAMAICA, YELLOW",0,0.00,,,2.00,"",,"Please Insert Location Here"
,"Not-active","Inventory Part","0610/BRASIL","CAP/BRASIL K.GREEN COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/BRASIL K.GREEN COLOR",0,0.00,,,2.00,"",,
,"Active","Inventory Part","0611","CAP/ENGLAND, RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/ENGLAND, RED",328,0.00,,,2.00,"",," loL/W1 Ration here"
,"Not-active","Inventory Part","0613","IRELAND",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0614","CUBA",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0617-BLK","CUBA BLK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0620",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0621",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,1.00,"",,
,"Not-active","Inventory Part","0623",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0624",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0628",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.50,"",,
,"Not-active","Inventory Part","0629",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0630",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Active","Inventory Part","0632","CAP,",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/ITALIA WITH 3 STAR",16,0.00,,,2.00,"",,"N/A"
,"Active","Inventory Part","0635","CAP/MANCHESTER, RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/MANCHESTER, RED",33,0.00,,,2.00,"",," L/SHELF AND W1 ROOM"
,"Not-active","Inventory Part","0636",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0637","CAP, ARGENTINA",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0638","CAP/PEACE, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/PEACE, BLACK",0,0.00,,,1.67,"",,
,"Active","Inventory Part","0638 /CELTIC","CAP/CELTIC",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/CELTIC",36,0.00,,,2.00,"","2011/P29","L/W1 ROOM"
,"Not-active","Inventory Part","0638/PEACE","CAP, PEACE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP, PEACE",0,0.00,,,2.00,"","2011/P29",
,"Active","Inventory Part","0639","CAP/WEED, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/WEED, BLACK",3,0.00,,,1.67,"",,
,"Active","Inventory Part","0640","CAP/REBEL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/REBEL",162,0.00,,,2.00,"",,"Insert Item Location"
,"Not-active","Inventory Part","0644","BUDWEISER",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0645",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0646","BUDLIGHT",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0647","MILLERLITE",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0648",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0649","NO BEER NO WORK",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0650","DON'T WORRY BE HAPPY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0651","N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/ I'M THE BOSS",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0652","CORONA",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","0693","WEED",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"WEED",0,0.00,,,1.67,"",,
,"Not-active","Inventory Part","0901","CADET, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CADET, ASSORTED COLOR",0,0.00,,,5.00,"","2011/P21","(12 DZ/CTN) L/I2"
,"Not-active","Inventory Part","0902/A","CAP/CROSS ASSORTED N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/CROSS ASSORTED COLOR",0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0902/N","CAP/CROSSD ASSORTED N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CAP/CROSSD ASSORTED COLOR",84,0.00,,,5.00,"","2011/P23",
,"Not-active","Inventory Part","0903",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0905",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0906",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0907",,,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.50,"",,
,"Not-active","Inventory Part","0908",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0909",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","0910",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0911",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0912",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0913",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0914",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","0915",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0916",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0917",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0918",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","0920",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
