,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","10/10/2011","20221","IVY HAT, ASSORTED                                      2 BOX","3 U ENTERRPISE INC.","I0231/BK (IVY HAT, BLACK)",288,1.43,411.84,203395.96
,"Invoice","10/10/2011","20221","FDNY CAP, BLACK COLOR                             1 BOX","3 U ENTERRPISE INC.","JU-16/BLACK (FDNY CAP, BLACK COLOR)",144,1.31,188.64,203584.60
,"Invoice","10/10/2011","20221","US MARINE FIRST RECON, RED COLOR       1 BOX","3 U ENTERRPISE INC.","AF-12 (US MARINE FIRST RECON, RED COLOR)",216,1.31,282.96,203867.56
,"Invoice","10/10/2011","20221","                                                                       1 BOX","3 U ENTERRPISE INC.","AF-23",216,1.31,282.96,204150.52
,"Invoice","10/10/2011","20221","SHORT SKI HAT, BLACK COLOR","3 U ENTERRPISE INC.","SV1330/BLACK (SHORT SKI HAT, BLACK COLOR 6PCS)",240,0.65,156.00,204306.52
,"Invoice","10/10/2011","20221","LONG SKI HAT, BLACK COLOR","3 U ENTERRPISE INC.","SV1331/BLACK (LONG SKI HAT, BLACK 6PCS)",240,0.8125,195.00,204501.52
,"Invoice","10/27/2011","20448","BAG, ASSORTED  (12 DZ/CTN)","3 U ENTERRPISE INC.","BG19 (BAG, ASSORTED. FINAL SALE)",144,1.67,240.48,204742.00
,"Invoice","10/27/2011","20448","BAG, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","BG20 (BAG, ASSORTED, FINAL SALE)",72,3.39,244.08,204986.08
,"Invoice","10/27/2011","20448","SCARF, ASSORTED","3 U ENTERRPISE INC.","S023 (SCARF, ASSORTED 12PCS)",288,1.80,518.40,205504.48
,"Invoice","10/27/2011","20448","GLOVE, ASSORTED , SAME AS SK076","3 U ENTERRPISE INC.","GL076/A (GLOVE, ASSORTED , SAME AS SK076GLOVE.  L/N14)",288,1.95,561.60,206066.08
,"Invoice","10/27/2011","20448","2 PC SET, KID'S ANIMAL HAT + GLOVE, 6 STYLES ASSORTED","3 U ENTERRPISE INC.","KAM1328 (2 PC SET, KID'S ANIMAL HAT + GLOVE, 5 STYLES Assorted has  L/  U22)",288,2.95,849.60,206915.68
,"Invoice","10/27/2011","20448","LION, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM14 (LION, PLUSH ANIMAL HOODS (6 DZ/CTN)*)",72,3.95,284.40,207200.08
,"Invoice","10/27/2011","20448","PANDA, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM8 (PANDA, PLUSH ANIMAL HOODS (6 DZ/CTN)   )",72,3.70,266.40,207466.48
,"Invoice","10/27/2011","20448","POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM11 (POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,207732.88
,"Invoice","10/27/2011","20448","WOLF (GREY), PLUSH ANIMAL HOODS ( 6 DZ/CTN)","3 U ENTERRPISE INC.","LM13 (FOX(BROWN), PLUSH ANIMAL HOODS, FINAL SALE,  ( 6 DZ/CTN) L/G)",72,3.95,284.40,208017.28
,"Invoice","10/27/2011","20448","LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM5 (LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,208283.68
,"Invoice","10/27/2011","20448","TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM4 (TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,208550.08
,"Invoice","10/27/2011","20448","ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM15 (ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.95,284.40,208834.48
,"Invoice","10/27/2011","20448","MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM12 (MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,209100.88
,"Invoice","10/27/2011","20448","FOX, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM10 (WOLF(GREY), PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,209367.28
,"Invoice","10/27/2011","20448","BEANIE W/VISOR, ASSORTED (18 DZ/CTN)","3 U ENTERRPISE INC.","SV1329/A (BEANIE W/VISOR, ASSORTED 12PCS)",648,0.91,589.68,209956.96
,"Invoice","10/27/2011","20448","BEANIE W/VISOR, BLACK","3 U ENTERRPISE INC.","SV1329/BK (BEANIE W/VISOR, BLACK 6PCS)",432,0.91,393.12,210350.08
,"Invoice","10/27/2011","20448","EARMUFF, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","EM022-5 (EARMUFF, ASSORTED (12 DZ/CTN) L/4L)",144,1.37,197.28,210547.36
,"Invoice","10/27/2011","20448","SCARF, ASSORTED","3 U ENTERRPISE INC.","SC1004/A (SCARF, ASSORTED. SALE)",144,2.68,385.92,210933.28
,"Invoice","10/27/2011","20448","SCARF, ASSORTED","3 U ENTERRPISE INC.","S004/A (SCARF, ASSORTED)",288,1.80,518.40,211451.68
,"Invoice","10/27/2011","20448","SCARF, ASSORTED  (12 DZ/CTN)","3 U ENTERRPISE INC.","S024 (SCARF, ASSORTED  (12 DZ/CTN) L/59A)",144,1.80,259.20,211710.88
,"Invoice","10/27/2011","20448","SCARF, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","S025 (SCARF, ASSORTED (12 DZ/CTN) L/60A)",144,1.80,259.20,211970.08
,"Invoice","10/27/2011","20448"," KNIT TRAPPER HAT, ASSORTED","3 U ENTERRPISE INC.","KTP54 ( KNIT TROOPER HAT, ASSORTED, FINAL SALE (12DZ/CTN) L/6l)",144,1.00,144.00,212114.08
,"Invoice","10/27/2011","20448","LADY GLOVE, BLACK","3 U ENTERRPISE INC.","GL88 (LADY GLOVE, BLACK. SALE)",144,3.25,468.00,212582.08
,"Invoice","10/27/2011","20448","MEN'S GLOVE, BLACK","3 U ENTERRPISE INC.","GL89 (MEN'S GLOVE, BLACK. SALE)",144,3.25,468.00,213050.08
,"Invoice","10/27/2011","20448","GLOVE, BLACK 12 DZ/CTN)","3 U ENTERRPISE INC.","GL014-6/BK (GLOVE, BLACK (12 DZ/CTN)*)",144,2.00,288.00,213338.08
,"Invoice","10/27/2011","20448","EARMUFF, BLACK (12 DZ/CTN)","3 U ENTERRPISE INC.","EM014-5/BK (EARMUFF, BLACK (12 DZ/CTN))",144,1.37,197.28,213535.36
,"Invoice","10/28/2011","20475","MOOSE, ANIMAL HATS","3 U ENTERRPISE INC.","NA26 (MOOSE, ANIMAL HATS)",72,3.50,252.00,213787.36
,"Invoice","10/28/2011","20475","KOALA, ANIMAL HATS","3 U ENTERRPISE INC.","NA24 (KOALA, ANIMAL HATS, FINAL SALE,  (6DZ/CTN) L/U17)",72,3.50,252.00,214039.36
,"Invoice","10/28/2011","20475","TIGER, ANIMAL HATS","3 U ENTERRPISE INC.","NA33 (TIGER, ANIMAL HATS)",72,3.50,252.00,214291.36
,"Invoice","10/28/2011","20475","LION, ANIMAL HATS (6 DZ/CTN)","3 U ENTERRPISE INC.","NA25 (LION, ANIMAL HATS (6 DZ/CTN)  L/U18)",72,3.80,273.60,214564.96
,"Invoice","10/28/2011","20475","SCARF, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","SC1283 (SCARF, ASSORTED (6 DZ/CTN)*)",72,3.52,253.44,214818.40
,"Invoice","10/28/2011","20475","MOOSE, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL26 (SAME AS AGL26, MOOSE, ANIMAL GLOVES, FINAL SALE, L/4L)",72,4.15,298.80,215117.20
,"Invoice","10/28/2011","20475","KOALA, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL24 (SAME AS AGL24, KOALA, ANIMAL GLOVES, FINAL SALE,  L/U22)",72,3.80,273.60,215390.80
,"Invoice","10/28/2011","20475","TIGER, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL33 (SAME AS AGL33,TIGER, ANIMAL GLOVES, FINAL SALE,  L/U18)",72,3.80,273.60,215664.40
,"Invoice","10/28/2011","20475","LION, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL25 (SAME AS AGL25, LION, ANIMAL GLOVES, FINAL SALE,  L/U22)",72,4.10,295.20,215959.60
,"Invoice","10/28/2011","20485","MOOSE, ANIMAL HATS","3 U ENTERRPISE INC.","NA26 (MOOSE, ANIMAL HATS)",72,3.50,252.00,216211.60
,"Invoice","10/28/2011","20485","KOALA, ANIMAL HATS","3 U ENTERRPISE INC.","NA24 (KOALA, ANIMAL HATS, FINAL SALE,  (6DZ/CTN) L/U17)",72,3.50,252.00,216463.60
,"Invoice","10/28/2011","20485","TIGER, ANIMAL HATS","3 U ENTERRPISE INC.","NA33 (TIGER, ANIMAL HATS)",72,3.50,252.00,216715.60
,"Invoice","10/28/2011","20485","LION, ANIMAL HATS (6 DZ/CTN)","3 U ENTERRPISE INC.","NA25 (LION, ANIMAL HATS (6 DZ/CTN)  L/U18)",72,3.80,273.60,216989.20
,"Invoice","10/28/2011","20485","SCARF, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","SC1283 (SCARF, ASSORTED (6 DZ/CTN)*)",144,3.52,506.88,217496.08
,"Invoice","10/28/2011","20485","MOOSE, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL26 (SAME AS AGL26, MOOSE, ANIMAL GLOVES, FINAL SALE, L/4L)",72,4.15,298.80,217794.88
,"Invoice","10/28/2011","20485","KOALA, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL24 (SAME AS AGL24, KOALA, ANIMAL GLOVES, FINAL SALE,  L/U22)",72,3.80,273.60,218068.48
,"Invoice","10/28/2011","20485","TIGER, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL33 (SAME AS AGL33,TIGER, ANIMAL GLOVES, FINAL SALE,  L/U18)",72,3.80,273.60,218342.08
,"Invoice","10/28/2011","20485","LION, ANIMAL GLOVES","3 U ENTERRPISE INC.","NAL25 (SAME AS AGL25, LION, ANIMAL GLOVES, FINAL SALE,  L/U22)",72,4.10,295.20,218637.28
,"Invoice","11/02/2011","20520","CADET HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","CD603/A (CADET HAT, ASSORTED)",144,1.80,259.20,218896.48
,"Invoice","11/02/2011","20520","SCARF, ASSORTED","3 U ENTERRPISE INC.","S014/A (SCARF, ASSORTED, SALE L/T15)",144,1.80,259.20,219155.68
,"Invoice","11/02/2011","20520","CADET HATS, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","CD014-2/A (CADET HATS, ASSORTED (12 DZ/CTN) L/12A, STORE HAVE IT)",288,2.10,604.80,219760.48
,"Invoice","11/02/2011","20520","PASHMINA SCARF, GREY","3 U ENTERRPISE INC.","PS1272/DGREY (PASHMINA SCARF, D. GREY)",144,1.70,244.80,220005.28
,"Invoice","11/02/2011","20520","PASHMINA SCARF, PURPLE","3 U ENTERRPISE INC.","PS1272/PURPLE (PASHMINA SCARF, PURPLE)",144,1.70,244.80,220250.08
,"Invoice","11/02/2011","20520","MASK/VISOR (12 DZ/CTN)","3 U ENTERRPISE INC.","MSK03 (MASK WITH 3 HOLE  (12 DZ/CTN) L/5L)",432,0.80,345.60,220595.68
,"Invoice","11/02/2011","20520","GLOVE, ASSORTED (24 DZ/CTN)","3 U ENTERRPISE INC.","GL1306 (GLOVE, ASSORTED. SALE (24 DZ/CTN)  L/4L)",288,0.70,201.60,220797.28
,"Invoice","11/02/2011","20520","HEADBAND","3 U ENTERRPISE INC.","HB1272 (HEADBAND, ASSORTED L/5F)",144,2.50,360.00,221157.28
,"Invoice","11/02/2011","20520","HEADBAND","3 U ENTERRPISE INC.","HB1273 (HEADBAND, ASSORTED L/SHELF)",144,2.50,360.00,221517.28
,"Invoice","11/02/2011","20520","HEADBAND","3 U ENTERRPISE INC.","HB1274 (HEADBAND, ASSORTED  L/SHELF)",144,2.10,302.40,221819.68
,"Invoice","11/02/2011","20520","HEADBAND","3 U ENTERRPISE INC.","HB1275 (HEADBAND, ASSORTED L/SHELF)",144,2.10,302.40,222122.08
,"Invoice","11/02/2011","20520","HEADBAND","3 U ENTERRPISE INC.","HB1276 (HEADBAND, ASSORTED  L/SHELF)",144,2.10,302.40,222424.48
,"Invoice","11/02/2011","20520","MAGIC GLOVE, BLACK (24 DZ/CTN) SAME AS GL1313","3 U ENTERRPISE INC.","GL1314 (MAGIC GLOVE, BLACK 2dz in office)",288,0.40,115.20,222539.68
,"Invoice","11/02/2011","20520","SCARF, ASSORTED","3 U ENTERRPISE INC.","S023 (SCARF, ASSORTED 12PCS)",288,1.80,518.40,223058.08
,"Invoice","11/02/2011","20520","CADET HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","CD022-2/A (CADET HAT, ASSORTED (12 DZ/CTN) L/P16)",144,2.10,302.40,223360.48
,"Invoice","11/02/2011","20520","CADET HATS, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","CD023-2 (CADET HATS, ASSORTED (12 DZ/CTN)L/4A)",144,2.10,302.40,223662.88
,"Invoice","11/02/2011","20520","NEWSBOY HATS, ASSORTED , SAME AS IV1234 (6 DZ/CTN)","3 U ENTERRPISE INC.","NSB1234 (NEWSBOY HATS, ASSORTED , SAME AS IV1234 (6 DZ/CTN))",144,2.80,403.20,224066.08
,"Invoice","11/02/2011","20520","FELT FEDORA, BLACK (12  PC/CTN)","3 U ENTERRPISE INC.","HE08/BLACK (FELT FEDORA, BLACK)",12,6.00,72.00,224138.08
,"Invoice","11/02/2011","20520","FELT FEDORA, CHARCOAL GREY (12 PC/CTN)","3 U ENTERRPISE INC.","HE08/GREY (FELT FEDORA, CHARCOAL GREY (12 PC/CTN) L/X1)",12,6.00,72.00,224210.08
,"Invoice","11/02/2011","20520","TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM4 (TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,224476.48
,"Invoice","11/02/2011","20520","POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM11 (POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,224742.88
,"Invoice","11/02/2011","20520","MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM12 (MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,225009.28
,"Invoice","11/02/2011","20520","LION, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM14 (LION, PLUSH ANIMAL HOODS (6 DZ/CTN)*)",72,3.95,284.40,225293.68
,"Invoice","11/02/2011","20520","LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM5 (LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,225560.08
,"Invoice","11/02/2011","20520","ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM15 (ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.95,284.40,225844.48
,"Invoice","11/03/2011","20571","2-PC HAT + SCARF SET, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","BNS1290 (2-PC HAT + SCARF SET, ASSORTED, FINAL SALE (6 DZ/CTN) L/6L SHELF)",144,3.05,439.20,226283.68
,"Invoice","11/03/2011","20571","SCARF, ASSORTED","3 U ENTERRPISE INC.","S011/A (SCARF, ASSORTED 12PCS)",144,1.80,259.20,226542.88
,"Invoice","11/03/2011","20571","MEN'S GLOVE, BLACK","3 U ENTERRPISE INC.","GL89 (MEN'S GLOVE, BLACK. SALE)",144,3.25,468.00,227010.88
,"Invoice","11/03/2011","20571","SCARF, BLACK","3 U ENTERRPISE INC.","S001/BLACK (SCARF, BLACK 6PCS)",144,1.80,259.20,227270.08
,"Invoice","11/03/2011","20571","SCARF, ASSORTED","3 U ENTERRPISE INC.","S006/A (SCARF, ASSORTED)",288,1.80,518.40,227788.48
,"Invoice","11/03/2011","20571","PASHMINA SCARF, OFF WHITE (12 DZ/CTN)","3 U ENTERRPISE INC.","PS1272/OWHITE (PASHMINA SCARF, OFF WHITE)",144,1.70,244.80,228033.28
,"Invoice","11/03/2011","20571","FURRY LEG WARMERS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","LW1318 (FURRY LEG WARMERS,BLACK, FINAL SALE,SAME AS #156LG002 (6 DZ/CTN) L/  N8)",72,3.55,255.60,228288.88
,"Invoice","11/03/2011","20571","FURRY LEG WARMERS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","LW1319 (FURRY LEG WARMERS, ASSORTED (6 DZ/CTN))",72,3.55,255.60,228544.48
,"Invoice","11/03/2011","20571","CABBIE HAT, PINK, SAME AS CB001-1","3 U ENTERRPISE INC.","C001-1/PINK (CABBIE HAT, PINK, SAME AS CB001-1)",144,2.10,302.40,228846.88
,"Invoice","11/03/2011","20571","FEDORA, BLACK","3 U ENTERRPISE INC.","MF3305/BK (FEDORA, BLACK   L/A5)",48,2.70,129.60,228976.48
,"Invoice","11/03/2011","20571","TRAPPER HATS, ASSORTED  (6 DZ/CTN)","3 U ENTERRPISE INC.","TP481/A (TROOPER HATS, ASSORTED, FINAL SALE,   (6 DZ/CTN) L/5L)",144,3.00,432.00,229408.48
,"Invoice","11/03/2011","20571","KNIT TRAPPER HAT, ASSORTED","3 U ENTERRPISE INC.","KTP60 (KNIT TROOPER HAT, ASSORTED (12 DZ/CTN)  L/1L)",144,1.00,144.00,229552.48
,"Invoice","11/03/2011","20571","KNIT TRAPPER HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","KTP56 (KNIT TROOPER HAT, ASSORTED, FINAL SALE (12 DZ/CTN) L/56)",144,1.00,144.00,229696.48
,"Invoice","11/03/2011","20571"," KNIT TRAPPER HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","KTP53 ( KNIT TROOPER HAT, ASSORTED , FINAL SALE(12DZ/CTN)  L/1L  ***)",144,1.00,144.00,229840.48
,"Invoice","11/03/2011","20571"," KNIT TRAPPER HAT, ASSORTED","3 U ENTERRPISE INC.","KTP51 ( KNIT TROOPER HAT, ASSORTED, FINAL SALE)",144,1.00,144.00,229984.48
,"Invoice","11/03/2011","20571","KNIT TRAPPER HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","KTP57 (KNIT TROOPER HAT, ASSORTED , FINAL SALE(12DZ/CTN)  L/U17)",288,1.00,288.00,230272.48
,"Invoice","11/03/2011","20571","KNIT TRAPPER HAT, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","KTP58 (KNIT TROOPER HAT, ASSORTED, FINAL SALE (12 DZ/CTN)  L/1L)",288,1.00,288.00,230560.48
,"Invoice","11/05/2011","20714","FEDORA, ASSORTED  (4 DZ/CTN)","3 U ENTERRPISE INC.","F1226 (FEDORA, ASSORTED store has)",48,3.25,156.00,230716.48
,"Invoice","11/05/2011","20714","FEDORA, ASSORTED","3 U ENTERRPISE INC.","F1256/A (FEDORA, ASSORTED. L/NEXT TO F1254)",48,2.25,108.00,230824.48
,"Invoice","11/05/2011","20714","CLOCHE HATS, ASSORTED (4 DZ/CTN)","3 U ENTERRPISE INC.","CL1260 (CLOCHE HATS, ASSORTED (4 DZ/CTN)*)",48,3.00,144.00,230968.48
,"Invoice","11/07/2011","20687","WOMAN'S GLOVE, BLACK COLOR (24 DZ/CTN)","3 U ENTERRPISE INC.","GL1309 (WOMAN'S GLOVE, BLACK)",288,0.50,144.00,231112.48
,"Invoice","11/07/2011","20687","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP1266 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/1L)",144,3.05,439.20,231551.68
,"Invoice","11/07/2011","20687","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP1264/A (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/1L)",144,2.90,417.60,231969.28
,"Invoice","11/07/2011","20687","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP015-7 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/   U12)",144,3.85,554.40,232523.68
,"Invoice","11/07/2011","20687","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP023-7 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/U15)",144,3.85,554.40,233078.08
,"Invoice","11/07/2011","20687","2 PC SET, KID'S ANIMAL HAT + GLOVE, 6 STYLES ASSORTED","3 U ENTERRPISE INC.","KAM1328 (2 PC SET, KID'S ANIMAL HAT + GLOVE, 5 STYLES Assorted has  L/  U22)",144,2.95,424.80,233502.88
,"Invoice","11/07/2011","20687","IVY HATS, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","IV2315/A (IVY HATS, ASSORTED. SALE (6  DZ/CTN) ***)",288,2.30,662.40,234165.28
,"Invoice","11/07/2011","20687","CABBIE HAT, ASSORTED  (12 DZ/CTN)","3 U ENTERRPISE INC.","CB503/A (CABBIE HAT, ASSORTED  (12 DZ/CTN))",288,2.15,619.20,234784.48
,"Invoice","11/07/2011","20687","BEANIE/SKULL NO8 BALL","3 U ENTERRPISE INC.","S111 (BEANIE/SKULL NO8 BALL)",144,1.00,144.00,234928.48
,"Invoice","11/07/2011","20687"," BEANIE/5 SKULL","3 U ENTERRPISE INC.","S100 ( BEANIE/5 SKULL L/4L)",144,1.00,144.00,235072.48
,"Invoice","11/07/2011","20687","BEANIE/SKULL DICE","3 U ENTERRPISE INC.","S103 (BEANIE/SKULL DICE)",12,1.00,12.00,235084.48
,"Invoice","11/07/2011","20687","BEANIE/SKULL LEAF WITH 2 FINGER","3 U ENTERRPISE INC.","S110 (BEANIE/SKULL LEAF WITH 2 FINGER)",36,1.00,36.00,235120.48
,"Invoice","11/11/2011","20787","SCARF, BLACK 12 DZ/CTN)","3 U ENTERRPISE INC.","S014/BK (SCARF, BLACK, SALE 12 DZ/CTN)  L/T15  )",144,1.70,244.80,235365.28
,"Invoice","11/11/2011","20787","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP1265 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/1L)",72,2.90,208.80,235574.08
,"Invoice","11/11/2011","20787","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP1262 (TROOPER  HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/1L)",72,3.30,237.60,235811.68
,"Invoice","11/11/2011","20787","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP022-7 (TROOPER HATS, ASSORTED, FINAL SALE,)",72,3.85,277.20,236088.88
,"Invoice","11/11/2011","20787","TRAPPER HATS, ASSORTED (6 DZ/CTN)","3 U ENTERRPISE INC.","TP024-7 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/    U16)",72,3.85,277.20,236366.08
,"Invoice","11/11/2011","20787","GLOVE, BLACK , SAME AS SK076","3 U ENTERRPISE INC.","GL076/BK (GLOVE, BLACK , SAME AS SK076GLOVE)",144,1.95,280.80,236646.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED  (12 DZ/CTN)","3 U ENTERRPISE INC.","GL032/A (GLOVE, ASSORTED.)",144,3.75,540.00,237186.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","GL014-6/A (GLOVE, ASSORTED (12 DZ/CTN))",144,2.00,288.00,237474.88
,"Invoice","11/11/2011","20787","GLOVE, BLACK 12 DZ/CTN)","3 U ENTERRPISE INC.","GL014-6/BK (GLOVE, BLACK (12 DZ/CTN)*)",144,2.00,288.00,237762.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","GL022-6 (GLOVE, ASSORTED (12 DZ/CTN)*)",144,2.00,288.00,238050.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","GL023-6 (GLOVE, ASSORTED (12 DZ/CTN) L/5L,N18)",144,2.00,288.00,238338.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","GL024-6 (GLOVE, ASSORTED (12 DZ/CTN) L/4L)",144,2.00,288.00,238626.88
,"Invoice","11/11/2011","20787","GLOVE, ASSORTED (12 DZ/CTN)","3 U ENTERRPISE INC.","GL025-6 (GLOVE, ASSORTED (12 DZ/CTN)  L/4L, 5L)",144,2.00,288.00,238914.88
,"Invoice","11/11/2011","20787","LION, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM14 (LION, PLUSH ANIMAL HOODS (6 DZ/CTN)*)",144,3.95,568.80,239483.68
,"Invoice","11/11/2011","20787","PANDA, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM8 (PANDA, PLUSH ANIMAL HOODS (6 DZ/CTN)   )",144,3.70,532.80,240016.48
,"Invoice","11/11/2011","20787","POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM11 (POLAR BEAR, PLUSH ANIMAL HOODS (6 DZ/CTN))",144,3.70,532.80,240549.28
,"Invoice","11/11/2011","20787","RABBIT, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM7 (RABBIT, PLUSH ANIMAL HOODS (6 DZ/CTN))",144,3.70,532.80,241082.08
,"Invoice","11/11/2011","20787","FOX(BROWN), PLUSH ANIMAL HOODS ( 6 DZ/CTN)","3 U ENTERRPISE INC.","LM13 (FOX(BROWN), PLUSH ANIMAL HOODS, FINAL SALE,  ( 6 DZ/CTN) L/G)",144,3.95,568.80,241650.88
,"Invoice","11/11/2011","20787","LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM5 (LEOPARD, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,241917.28
,"Invoice","11/11/2011","20787","BEAR, PLUSH ANIMAL HOODS","3 U ENTERRPISE INC.","LM6 (BEAR, PLUSH ANIMAL HOODS, FINAL SALE,  L/G)",144,3.70,532.80,242450.08
,"Invoice","11/11/2011","20787","TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM4 (TIGER, PLUSH ANIMAL HOODS (6 DZ/CTN))",144,3.70,532.80,242982.88
,"Invoice","11/11/2011","20787","ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM15 (ELEPHANT, PLUSH ANIMAL HOODS (6 DZ/CTN))",144,3.95,568.80,243551.68
,"Invoice","11/11/2011","20787","MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN)","3 U ENTERRPISE INC.","LM12 (MONKEY, PLUSH ANIMAL HOODS (6 DZ/CTN))",72,3.70,266.40,243818.08
